"","n","algo_title","problem_num","answer_percent"
"251",7,"그리디 알고리즘","515","41.758%"
"252",7,"그리디 알고리즘","515","56.716%"
"253",7,"그리디 알고리즘","515","30.400%"
"254",7,"그리디 알고리즘","515","24.516%"
"255",7,"그리디 알고리즘","515","41.111%"
"256",7,"그리디 알고리즘","515","32.743%"
"257",7,"그리디 알고리즘","515","61.667%"
"258",7,"그리디 알고리즘","515","41.111%"
"259",7,"그리디 알고리즘","515","33.636%"
"260",7,"그리디 알고리즘","515","63.158%"
"261",7,"그리디 알고리즘","515","66.667%"
"262",7,"그리디 알고리즘","515","49.315%"
"263",7,"그리디 알고리즘","515","53.731%"
"264",7,"그리디 알고리즘","515","53.731%"
"265",7,"그리디 알고리즘","515","58.333%"
"266",7,"그리디 알고리즘","515","61.404%"
"267",7,"그리디 알고리즘","515","29.915%"
"268",7,"그리디 알고리즘","515","64.815%"
"269",7,"그리디 알고리즘","515","54.688%"
"270",7,"그리디 알고리즘","515","68.000%"
"271",7,"그리디 알고리즘","515","47.222%"
"272",7,"그리디 알고리즘","515","19.767%"
"273",7,"그리디 알고리즘","515","40.244%"
"274",7,"그리디 알고리즘","515","13.415%"
"275",7,"그리디 알고리즘","515","55.932%"
"276",7,"그리디 알고리즘","515","30.189%"
"277",7,"그리디 알고리즘","515","50.820%"
"278",7,"그리디 알고리즘","515","63.265%"
"279",7,"그리디 알고리즘","515","36.471%"
"280",7,"그리디 알고리즘","515","43.662%"
"281",7,"그리디 알고리즘","515","96.875%"
"282",7,"그리디 알고리즘","515","43.056%"
"283",7,"그리디 알고리즘","515","79.487%"
"284",7,"그리디 알고리즘","515","81.579%"
"285",7,"그리디 알고리즘","515","43.662%"
"286",7,"그리디 알고리즘","515","29.703%"
"287",7,"그리디 알고리즘","515","37.037%"
"288",7,"그리디 알고리즘","515","66.667%"
"289",7,"그리디 알고리즘","515","44.615%"
"290",7,"그리디 알고리즘","515","40.278%"
"291",7,"그리디 알고리즘","515","50.877%"
"292",7,"그리디 알고리즘","515","70.000%"
"293",7,"그리디 알고리즘","515","29.167%"
"294",7,"그리디 알고리즘","515","70.000%"
"295",7,"그리디 알고리즘","515","40.000%"
"296",7,"그리디 알고리즘","515","43.548%"
"297",7,"그리디 알고리즘","515","21.774%"
"298",7,"그리디 알고리즘","515","54.000%"
"299",7,"그리디 알고리즘","515","56.522%"
"300",7,"그리디 알고리즘","515","55.319%"
"301",7,"그리디 알고리즘","515","53.061%"
"302",7,"그리디 알고리즘","515","55.319%"
"303",7,"그리디 알고리즘","515","40.323%"
"304",7,"그리디 알고리즘","515","9.506%"
"305",7,"그리디 알고리즘","515","39.062%"
"306",7,"그리디 알고리즘","515","25.253%"
"307",7,"그리디 알고리즘","515","29.412%"
"308",7,"그리디 알고리즘","515","25.253%"
"309",7,"그리디 알고리즘","515","27.473%"
"310",7,"그리디 알고리즘","515","17.241%"
"311",7,"그리디 알고리즘","515","69.444%"
"312",7,"그리디 알고리즘","515","50.000%"
"313",7,"그리디 알고리즘","515","57.143%"
"314",7,"그리디 알고리즘","515","55.814%"
"315",7,"그리디 알고리즘","515","34.783%"
"316",7,"그리디 알고리즘","515","53.333%"
"317",7,"그리디 알고리즘","515","53.333%"
"318",7,"그리디 알고리즘","515","64.865%"
"319",7,"그리디 알고리즘","515","40.678%"
"320",7,"그리디 알고리즘","515","61.538%"
"321",7,"그리디 알고리즘","515","28.571%"
"322",7,"그리디 알고리즘","515","26.136%"
"323",7,"그리디 알고리즘","515","85.185%"
"324",7,"그리디 알고리즘","515","67.647%"
"325",7,"그리디 알고리즘","515","69.697%"
"326",7,"그리디 알고리즘","515","43.396%"
"327",7,"그리디 알고리즘","515","34.921%"
"328",7,"그리디 알고리즘","515","44.000%"
"329",7,"그리디 알고리즘","515","13.018%"
"330",7,"그리디 알고리즘","515","28.947%"
"331",7,"그리디 알고리즘","515","39.286%"
"332",7,"그리디 알고리즘","515","39.623%"
"333",7,"그리디 알고리즘","515","26.923%"
"334",7,"그리디 알고리즘","515","67.742%"
"335",7,"그리디 알고리즘","515","27.273%"
"336",7,"그리디 알고리즘","515","44.681%"
"337",7,"그리디 알고리즘","515","45.652%"
"338",7,"그리디 알고리즘","515","80.769%"
"339",7,"그리디 알고리즘","515","10.526%"
"340",7,"그리디 알고리즘","515","62.500%"
"341",7,"그리디 알고리즘","515","52.632%"
"342",7,"그리디 알고리즘","515","35.714%"
"343",7,"그리디 알고리즘","515","20.833%"
"344",7,"그리디 알고리즘","515","70.370%"
"345",7,"그리디 알고리즘","515","22.892%"
"346",7,"그리디 알고리즘","515","16.522%"
"347",7,"그리디 알고리즘","515","76.000%"
"348",7,"그리디 알고리즘","515","90.476%"
"349",7,"그리디 알고리즘","515","51.351%"
"350",7,"그리디 알고리즘","515","67.857%"
"351",7,"그리디 알고리즘","515","52.778%"
"352",7,"그리디 알고리즘","515","47.500%"
"353",7,"그리디 알고리즘","515","48.718%"
"354",7,"그리디 알고리즘","515","46.154%"
"355",7,"그리디 알고리즘","515","54.545%"
"356",7,"그리디 알고리즘","515","66.667%"
"357",7,"그리디 알고리즘","515","75.000%"
"358",7,"그리디 알고리즘","515","47.368%"
"359",7,"그리디 알고리즘","515","81.818%"
"360",7,"그리디 알고리즘","515","85.714%"
"361",7,"그리디 알고리즘","515","69.231%"
"362",7,"그리디 알고리즘","515","11.321%"
"363",7,"그리디 알고리즘","515","27.273%"
"364",7,"그리디 알고리즘","515","58.621%"
"365",7,"그리디 알고리즘","515","89.474%"
"366",7,"그리디 알고리즘","515","70.833%"
"367",7,"그리디 알고리즘","515","32.692%"
"368",7,"그리디 알고리즘","515","32.075%"
"369",7,"그리디 알고리즘","515","25.000%"
"370",7,"그리디 알고리즘","515","85.000%"
"371",7,"그리디 알고리즘","515","29.091%"
"372",7,"그리디 알고리즘","515","47.059%"
"373",7,"그리디 알고리즘","515","80.000%"
"374",7,"그리디 알고리즘","515","50.000%"
"375",7,"그리디 알고리즘","515","21.053%"
"376",7,"그리디 알고리즘","515","55.172%"
"377",7,"그리디 알고리즘","515","51.613%"
"378",7,"그리디 알고리즘","515","30.769%"
"379",7,"그리디 알고리즘","515","22.388%"
"380",7,"그리디 알고리즘","515","83.333%"
"381",7,"그리디 알고리즘","515","51.724%"
